id,transaction
4346,burgers|ground beef|spaghetti|avocado|fresh bread
4347,herb & pepper|whole wheat pasta|milk|gums|rice|chocolate|champagne|tomato juice
4348,cake|escalope|pasta|mushroom cream sauce
4349,turkey|spaghetti|mineral water|soup|pancakes|honey|whole weat flour|green tea
4350,milk|vegetables mix|french fries
4351,cereals|champagne|green tea
4352,antioxydant juice|french fries|champagne
4353,fresh tuna|frozen vegetables|chocolate|milk|fromage blanc|honey|french fries|frozen smoothie|energy drink
4354,burgers|frozen vegetables|whole wheat pasta|mineral water|chocolate|avocado|cake|french fries|frozen smoothie|cottage cheese|strawberries|tomato juice
4355,frozen vegetables|tomatoes|mineral water
4356,mineral water|cake|low fat yogurt
4357,green beans|escalope
4358,tomatoes|vegetables mix|french fries|green tea
4359,burgers|pepper|milk|protein bar|honey
4360,grated cheese|herb & pepper|shrimp|ground beef|tomato sauce|spaghetti|blueberries|chocolate|escalope|yogurt cake
4361,shrimp|mineral water|milk|honey|chicken|french fries|fresh bread|green tea
4362,burgers|grated cheese|milk|cider|cereals|green beans|hot dogs|magazines|green tea
4363,whole wheat pasta|low fat yogurt
4364,whole wheat rice|ham|chocolate|frozen smoothie
4365,soup|olive oil|chicken|cooking oil|cottage cheese
4366,tomatoes|mineral water|chocolate|avocado|pancakes|rice|chicken|hot dogs
4367,burgers|soup|french fries
4368,shrimp|tomato juice|magazines
4369,oil|escalope
4370,french fries|body spray|light mayo
4371,mineral water|french fries|melons
4372,grated cheese|herb & pepper|chicken|french fries
4373,mineral water|salmon
4374,mineral water|corn
4375,fresh tuna|pickles|olive oil|french wine|rice
4376,turkey|shrimp|pepper|spaghetti|cookies|pancakes
4377,strong cheese|french fries
4378,grated cheese|frozen vegetables|french fries|cookies|shallot|low fat yogurt
4379,shrimp|barbecue sauce|french fries|cookies|hot dogs|pancakes|light mayo|green tea
4380,green beans|chocolate
4381,burgers|tomatoes|spaghetti|french wine|whole wheat rice|oil|tomato juice
4382,turkey|fresh tuna|avocado|milk|fromage blanc|honey|cake|french fries
4383,pancakes|cookies
4384,burgers|milk|champagne
4385,cider|champagne
4386,spaghetti|pancakes|fresh bread|white wine
4387,champagne|yogurt cake|light mayo
4388,shrimp|frozen vegetables|milk|nonfat milk|eggs|green beans|french fries|frozen smoothie|mushroom cream sauce|pancakes|light mayo|melons|tomato juice
4389,herb & pepper|ground beef|tomato juice
4390,milk|melons
4391,burgers|grated cheese|ground beef|spaghetti|mineral water|chocolate|milk|olive oil|almonds|soda|chicken|green tea
4392,spaghetti|nonfat milk|carrots|clothes accessories|hot dogs|green tea
4393,chocolate|muffins|whole wheat rice|escalope|mashed potato
4394,frozen vegetables|melons
4395,spaghetti|whole weat flour|cottage cheese|protein bar
4396,cookies|pancakes|mint
4397,burgers|cake
4398,soup|hot dogs
4399,spaghetti|mineral water|milk|eggs|ketchup|green beans|fresh bread|candy bars
4400,shrimp|frozen vegetables|mineral water|milk|black tea|cereals|chocolate|pancakes|yogurt cake
4401,burgers|french fries|green tea
4402,shrimp|frozen vegetables|eggs|oil|barbecue sauce|chili|whole weat flour|french fries|cookies|brownies|pancakes|energy drink|salt
4403,frozen vegetables|green tea|french fries|champagne|cookies|brownies|pancakes
4404,champagne|pancakes|green tea
4405,burgers|spaghetti|whole wheat rice
4406,burgers|corn|low fat yogurt
4407,cereals|salad
4408,herb & pepper|ground beef|tomato sauce|yams|whole wheat rice|green beans
4409,turkey|frozen vegetables
4410,frozen vegetables|cottage cheese
4411,chocolate|yogurt cake
4412,mineral water|avocado|muffins|champagne|cookies|body spray
4413,fresh tuna|milk|butter|almonds|salmon|green grapes|gums|whole weat flour|frozen smoothie|low fat yogurt|green tea
4414,tomatoes|avocado|meatballs|milk|olive oil|salmon|eggs
4415,chocolate|babies food
4416,frozen vegetables|whole wheat rice|cooking oil|cereals|protein bar|magazines|low fat yogurt
4417,grated cheese|ground beef|cake|escalope
4418,shrimp|mineral water|cake|french fries|mushroom cream sauce
4419,soup|strong cheese|light cream|cottage cheese
4420,mineral water|chicken|yogurt cake|light mayo
4421,burgers|chocolate|escalope
4422,butter|cookies
4423,frozen vegetables|flax seed|clothes accessories|chocolate|frozen smoothie|yogurt cake
4424,milk|chocolate|champagne|frozen smoothie|light mayo|low fat yogurt
4425,spaghetti|milk|energy bar|butter|chicken|cottage cheese|tomato juice|fresh bread
4426,cake|ketchup|pancakes|fresh bread
4427,olive oil|light mayo
4428,fresh tuna|chocolate|spaghetti|fromage blanc|honey|protein bar
4429,burgers|avocado|almonds|whole wheat rice|protein bar|cauliflower|mint|green tea
4430,frozen vegetables|milk|energy bar|eggs|brownies|yogurt cake|green tea
4431,shrimp|ground beef|milk|french wine|frozen smoothie
4432,burgers|spaghetti|eggs|whole wheat rice|cooking oil|chicken|chocolate|cookies|green tea
4433,grated cheese|spinach|rice|zucchini
4434,turkey|shrimp|frozen vegetables|mineral water|honey|strawberries
4435,whole wheat rice|cake|chocolate
4436,grated cheese|ground beef|pepper|avocado|olive oil|butter|whole wheat rice|low fat yogurt
4437,pancakes|mint|green tea
4438,turkey|milk|cooking oil|chocolate
4439,mineral water|energy bar|escalope
4440,chocolate|tomatoes|ground beef|tomato sauce|mineral water|salmon|pancakes
4441,shrimp|ground beef|yams|mineral water|milk|cereals|chocolate|pancakes|fresh bread
4442,red wine|frozen vegetables|ground beef|spaghetti|milk|olive oil|chicken|eggs|extra dark chocolate
4443,ground beef|mineral water|chocolate|magazines
4444,pickles|antioxydant juice|french fries
4445,mineral water|rice|barbecue sauce|ketchup|clothes accessories|french fries|low fat yogurt
4446,chocolate|frozen smoothie|champagne
4447,turkey|mineral water|pancakes|eggs|light cream|barbecue sauce|cereals|cottage cheese
4448,frozen vegetables|tomatoes|milk|vegetables mix|eggs|chocolate|french fries|low fat yogurt
4449,protein bar|hand protein bar|green tea
4450,shrimp|mineral water|mint
4451,turkey|tomatoes|spaghetti|french fries|escalope
4452,turkey|cooking oil|low fat yogurt|green tea
4453,mineral water|milk|eggs|chili|green tea
4454,whole wheat pasta|mineral water|french wine|fromage blanc|pancakes|eggs|honey|cooking oil|chicken|brownies
4455,turkey|burgers|red wine|tomatoes|spaghetti|mineral water|avocado|vegetables mix|pancakes|french fries
4456,shrimp|frozen vegetables|milk|eggs|mushroom cream sauce
4457,grated cheese|ground beef|mineral water|carrots|green tea
4458,turkey|grated cheese|frozen vegetables|tomatoes|spaghetti|olive oil|energy bar|honey
4459,fresh tuna|mineral water|almonds|chocolate|fresh bread
4460,turkey|mineral water|chocolate
4461,chocolate|french fries|mint
4462,turkey|spaghetti|milk|butter|black tea|pancakes|eggs|salt
4463,turkey|pepper|mineral water
4464,tomatoes|milk|black tea|whole wheat rice|melons
4465,fresh tuna|mineral water|black tea|cottage cheese
4466,flax seed|eggs|chicken|cereals
4467,french fries|cottage cheese|green tea
4468,herb & pepper|eggs|clothes accessories|french fries
4469,grated cheese|spaghetti|eggs
4470,burgers|fresh tuna|ground beef|spaghetti|black tea|almonds|barbecue sauce|escalope|mashed potato|cottage cheese
4471,burgers|ham|chocolate|red wine|frozen vegetables|tomato sauce|spaghetti|muffins|honey|french fries|yogurt cake|salt
4472,chocolate|salmon|cooking oil|body spray
4473,whole wheat pasta|energy bar
4474,burgers|mineral water|chocolate|chicken|carrots|frozen smoothie|cottage cheese
4475,burgers|ground beef|mineral water|cake|french fries|protein bar
4476,burgers|shrimp|tomatoes|mineral water|meatballs
4477,red wine|spaghetti|eggs
4478,spaghetti|chocolate|almonds|chicken|eggs|cooking oil|french fries|champagne
4479,french fries|escalope
4480,burgers|french fries|champagne|strawberries|green tea
4481,eggs|whole wheat rice|cookies
4482,herb & pepper|pepper|spaghetti|olive oil|pancakes|cake|light cream|antioxydant juice|frozen smoothie|cookies|low fat yogurt
4483,grated cheese|herb & pepper|ground beef|spaghetti|mineral water|pancakes|rice|chicken|frozen smoothie|escalope|protein bar|low fat yogurt
4484,tomatoes|ground beef|tomato sauce|mineral water|soup|milk|eggplant|mint
4485,mineral water|chocolate|mint
4486,turkey|ground beef|mineral water|cooking oil
4487,grated cheese|herb & pepper|ground beef
4488,burgers|mineral water|cooking oil
4489,yams|mineral water|energy bar|eggs|fresh bread
4490,green tea|chocolate|magazines
4491,spaghetti|mineral water|soup|pancakes|tomato juice
4492,burgers|shrimp|pepper|spaghetti|mineral water|almonds|chicken|bug spray|low fat yogurt
4493,fresh tuna|frozen vegetables|energy bar|honey|cake|brownies|yogurt cake|energy drink
4494,chocolate|champagne
4495,chocolate|french fries
4496,fresh tuna|ground beef|pepper|mineral water|pancakes|eggs|whole wheat rice|cake|low fat yogurt
4497,frozen vegetables|ground beef|mineral water|soup|pancakes|whole wheat rice|frozen smoothie
4498,frozen vegetables|tomatoes|spaghetti|french fries|escalope|shallot
4499,mineral water|eggs|whole wheat rice|cooking oil
4500,green beans|low fat yogurt
4501,spaghetti|spinach|oil|green tea
4502,tomatoes|butter|honey|whole wheat rice|cooking oil|hand protein bar|fresh bread
4503,spaghetti|mineral water|antioxydant juice|french fries|cookies|hot dogs
4504,frozen vegetables|milk|honey|french fries|frozen smoothie|light mayo|fresh bread
4505,eggs|cookies
4506,chocolate|eggs
4507,mineral water|olive oil
4508,whole wheat pasta|spaghetti|milk|olive oil|black tea|fromage blanc|cake|blueberries|light cream|cereals
4509,grated cheese|spaghetti
4510,cereals|cookies|low fat yogurt
4511,spaghetti|yams|mineral water|honey
4512,mineral water|mint
4513,mineral water|eggs|mint|green tea
4514,mineral water|milk|green tea
4515,grated cheese|ground beef|chocolate|french fries
4516,burgers|eggs|french fries
4517,olive oil|brownies|yogurt cake
4518,grated cheese|frozen vegetables|parmesan cheese|ground beef|spaghetti|mineral water|chocolate|milk|eggs
4519,cottage cheese|low fat yogurt
4520,herb & pepper|frozen vegetables|ground beef|spaghetti|soup|eggs|tea|chocolate|tomato juice|zucchini
4521,chocolate|red wine|frozen vegetables|tomatoes|ground beef|spaghetti|eggs|bug spray|green beans|green tea|french fries|cookies
4522,spaghetti|mineral water|soup|olive oil|pancakes|eggs
4523,mineral water|chocolate|milk|vegetables mix|eggs|soda|cooking oil|carrots|frozen smoothie|escalope
4524,soda|hot dogs|sparkling water|brownies|pancakes
4525,grated cheese|escalope|hot dogs|protein bar|fresh bread
4526,eggs|blueberries|cereals|green tea
4527,ground beef|spaghetti|chocolate
4528,shrimp|pepper|milk|eggs
4529,tomatoes|pepper|spaghetti|burger sauce|brownies
4530,burgers|cider|barbecue sauce|chocolate|asparagus|green tea
4531,turkey|red wine|tomatoes|spaghetti|meatballs|milk|almonds|green tea|energy drink
4532,chocolate|mineral water|hot dogs|cottage cheese
4533,burgers|spaghetti|yams|escalope|mushroom cream sauce
4534,whole wheat pasta|milk|pancakes|low fat yogurt
4535,muffins|cereals|strawberries
4536,olive oil|muffins|mint
4537,chocolate|red wine|tomato sauce|spaghetti|mineral water|milk|pancakes|eggs
4538,escalope|pasta|shallot|cottage cheese
4539,burgers|shrimp|milk|cake|mint green tea|french fries|fresh bread|low fat yogurt
4540,frozen vegetables|spaghetti|milk|salmon|cooking oil|carrots|cereals|protein bar|mint
4541,herb & pepper|french fries|protein bar|zucchini
4542,spaghetti|olive oil|eggs|cake|whole weat flour|pancakes
4543,turkey|fresh tuna|herb & pepper|whole wheat pasta|spaghetti|mineral water|milk|pancakes|cake|french fries|escalope|mushroom cream sauce|zucchini
4544,mineral water|soup|avocado|blueberries|tea|escalope|cookies|magazines
4545,burgers|eggs|cake|french fries|melons|green tea
4546,ground beef|pancakes
4547,spaghetti|escalope|mushroom cream sauce|yogurt cake
4548,almonds|french wine|green tea|french fries|escalope|strawberries|tomato juice|honey
4549,mineral water|avocado
4550,milk|black tea
4551,shrimp|tomatoes|spaghetti
4552,turkey|ham|honey|low fat yogurt
4553,chocolate|zucchini
4554,pickles|avocado|cake|green tea
4555,avocado|champagne|frozen smoothie
4556,spaghetti|mineral water|chocolate|milk|energy bar|almonds|cereals|mint
4557,soup|olive oil|chocolate
4558,olive oil|low fat yogurt
4559,strong cheese|protein bar
4560,spaghetti|mineral water|salmon|green grapes|chili|french fries|fresh bread|zucchini
4561,champagne|pancakes|green tea
4562,french fries|strawberries
4563,shrimp|gums|low fat yogurt
4564,ground beef|spaghetti|mineral water|antioxydant juice|french fries
4565,milk|cookies
4566,shrimp|spaghetti|honey|whole wheat rice|blueberries|cooking oil|green tea|frozen smoothie
4567,tomatoes|champagne
4568,soup|milk|oil|chocolate|escalope|babies food
4569,mineral water|fromage blanc|cake|french fries
4570,herb & pepper|spaghetti|yams|clothes accessories
4571,muffins|white wine
4572,herb & pepper|muffins
4573,grated cheese|herb & pepper|chocolate|olive oil|vegetables mix|nonfat milk|eggs|cake|eggplant|cereals|brownies|pancakes|green tea
4574,tomatoes|cooking oil|french fries|cottage cheese|brownies|yogurt cake|protein bar|salt|tomato juice|mayonnaise
4575,chocolate|spaghetti|energy bar|corn|tomato juice
4576,whole wheat pasta|milk|olive oil
4577,burgers|butter|pancakes|honey|french fries|body spray
4578,burgers|ground beef|chocolate|oil|carrots|escalope|green tea
4579,spaghetti|cake|pancakes|white wine
4580,burgers|ham|whole wheat pasta|mineral water|olive oil|honey|frozen smoothie|cottage cheese|brownies
4581,chocolate|french fries
4582,avocado|eggs|brownies
4583,red wine|tomatoes|tea|escalope|champagne
4584,honey|french fries|green tea
4585,burgers|ham|shrimp|milk|french wine|vegetables mix|french fries|frozen smoothie|fresh bread|low fat yogurt
4586,herb & pepper|ground beef|tomato sauce|salmon|frozen smoothie|yogurt cake
4587,shrimp|tomatoes|spaghetti|eggs
4588,spinach|melons
4589,soup|energy bar|cake|mint
4590,turkey|herb & pepper|spaghetti|pancakes|green tea
4591,olive oil|butter|pancakes
4592,mineral water|french fries|energy drink|low fat yogurt
4593,cake|cookies|pancakes|low fat yogurt
4594,mineral water|soup|french fries|escalope|magazines
4595,mineral water|champagne|hot dogs|cottage cheese|green tea
4596,shrimp|oil|extra dark chocolate|light mayo|white wine
4597,mineral water|eggplant|escalope|asparagus
4598,oil|light mayo
4599,ham|red wine|whole wheat rice
4600,herb & pepper|olive oil|blueberries
4601,green beans|salad|green tea
4602,herb & pepper|shrimp|ground beef|spaghetti|mineral water|milk|pancakes|cake|gums|bug spray|chicken|whole weat flour|french fries|frozen smoothie|mushroom cream sauce
4603,burgers|shrimp
4604,chocolate|escalope
4605,spaghetti|mineral water|avocado|meatballs|milk|chicken|carrots
4606,avocado|chocolate|frozen smoothie
4607,strawberries|energy drink
4608,pepper|mineral water|soup|french fries
4609,tomatoes|ground beef|spaghetti|mineral water|cooking oil|chocolate
4610,french fries|champagne|energy drink
4611,oil|cookies
4612,chocolate|soup
4613,spaghetti|yams|avocado|salmon|pancakes|light cream|bug spray|chicken
4614,avocado|zucchini
4615,burgers|spaghetti|green grapes|cake|frozen smoothie|cottage cheese
4616,flax seed|cake|pancakes
4617,whole wheat rice|french fries
4618,chocolate|french fries|frozen smoothie|hot dogs|low fat yogurt
4619,burgers|sandwich
4620,mineral water|salmon|chocolate
4621,mineral water|milk|salmon
4622,cake|pancakes|energy drink
4623,shrimp|frozen vegetables|mineral water|soup|milk|pancakes|chocolate|french fries|green tea
4624,mineral water|butter|spinach|extra dark chocolate|antioxydant juice|sparkling water|light mayo
4625,mineral water|avocado|milk|honey
4626,turkey|parmesan cheese
4627,shrimp|oil|champagne
4628,milk|chocolate|french fries|low fat yogurt
4629,milk|brownies|tomato juice
4630,eggs|escalope|tomato juice
4631,french fries|frozen smoothie|escalope
4632,pepper|mineral water|fromage blanc|cake|oil
4633,meatballs|honey|antioxydant juice|low fat yogurt
4634,turkey|avocado|eggs|barbecue sauce|cookies|salt|babies food
4635,green grapes|hand protein bar
4636,shrimp|frozen vegetables|tomatoes|milk|muffins|french fries
4637,frozen vegetables|spaghetti|mineral water|soup|nonfat milk|pancakes|extra dark chocolate|magazines
4638,french wine|cake|sparkling water|mint
4639,grated cheese|chocolate|champagne
4640,pepper|honey|tomato juice
4641,frozen vegetables|tomatoes|mineral water|french wine|vegetables mix|honey|soda|sandwich|hand protein bar|tomato juice|low fat yogurt
4642,burgers|spaghetti|whole wheat rice|champagne|frozen smoothie|pancakes|light mayo
4643,milk|vegetables mix|french fries
4644,tomatoes|cookies
4645,chocolate|french fries|pancakes|green tea
4646,chocolate|french fries|body spray|pancakes|green tea
4647,milk|cooking oil|chocolate|strawberries
4648,whole weat flour|brownies
4649,frozen vegetables|milk|cider|whole wheat rice
4650,mineral water|whole wheat rice|low fat yogurt
4651,shrimp|french fries
4652,shrimp|tomatoes|parmesan cheese|spaghetti|whole wheat rice|cereals|chocolate|fresh bread
4653,shrimp|spaghetti|vegetables mix|rice|escalope|cookies
4654,milk|french fries|frozen smoothie
4655,herb & pepper|frozen vegetables|ground beef|mineral water|eggs|chocolate|hot dogs
4656,olive oil|fresh bread
4657,spaghetti|whole wheat rice
4658,yams|mineral water|french fries
4659,frozen vegetables|chocolate|olive oil|eggs
4660,mineral water|muffins
4661,frozen vegetables|mineral water|milk|cake|french fries|champagne
4662,strawberries|tomato juice
4663,frozen vegetables|mineral water|cottage cheese|pancakes
4664,mineral water|green tea
4665,frozen vegetables|tomatoes|spaghetti|soup|energy bar|cake|french fries|brownies
4666,chocolate|herb & pepper|yams|avocado|olive oil|black tea|vegetables mix|eggs|honey|rice|green tea
4667,whole weat flour|tomato juice|mayonnaise
4668,yams|frozen smoothie|hot dogs
4669,spaghetti|mineral water
4670,shrimp|flax seed|light cream
4671,red wine|shrimp|ground beef|spaghetti|muffins|pancakes|eggs|honey|cookies|cottage cheese|magazines
4672,chocolate|french fries
4673,vegetables mix|nonfat milk|green grapes|cake|cookies|cottage cheese|brownies|fresh bread|green tea
4674,honey|light cream|frozen smoothie|tomato juice
4675,cake|carrots|cookies
4676,frozen vegetables|milk|olive oil|almonds|green tea|french fries|frozen smoothie|protein bar
4677,burgers|frozen vegetables|mineral water|black tea|whole wheat rice|frozen smoothie
4678,butter|chocolate
4679,frozen vegetables|ground beef|mineral water|flax seed|eggs|escalope|brownies
4680,oil|carrots|tomato juice
4681,shrimp|frozen vegetables|mineral water|eggs|honey
4682,whole wheat pasta|milk
4683,herb & pepper|shrimp|ground beef|rice|cookies|babies food|tomato juice
4684,shrimp|eggs|strawberries|green tea
4685,turkey|cake|french fries
4686,mineral water|almonds|eggs|green tea
4687,herb & pepper|pepper|spaghetti|eggs
4688,tomatoes|salt|fresh bread
4689,pancakes|light mayo
4690,ground beef|chocolate|soup|cake|pancakes|cauliflower
4691,mineral water|chocolate|chicken|green tea
4692,turkey|tomato juice
4693,chocolate|ground beef|spaghetti|soup|milk|energy bar|cooking oil|toothpaste|zucchini
4694,soup|milk|honey
4695,turkey|green tea
4696,tomatoes|soup|cooking oil|extra dark chocolate
4697,chocolate|ground beef|soup|energy drink|low fat yogurt
4698,herb & pepper|black tea|escalope
4699,eggs|chocolate
4700,cake|french fries
4701,herb & pepper|champagne
4702,butter|flax seed|chicken|green tea|magazines
4703,burgers|almonds|eggs|french fries
4704,escalope|pasta|green tea
4705,frozen vegetables|mineral water|soup|milk|whole wheat rice|cake|cereals|melons
4706,spaghetti|mineral water|eggs|light cream
4707,red wine|eggs|toothpaste
4708,milk|chicken|cider|eggs|chocolate|french fries|frozen smoothie|escalope|pancakes|low fat yogurt
4709,frozen vegetables|milk|green tea|magazines|low fat yogurt
4710,ham|ground beef|cake
4711,chocolate|french fries|hot dogs
4712,red wine|mineral water|milk|bug spray|green beans|french fries|magazines
4713,ham|ground beef|french wine|whole wheat rice
4714,chocolate|spaghetti|olive oil|carrots
4715,mineral water|olive oil
4716,herb & pepper|red wine
4717,shrimp|pepper|chili
4718,chocolate|tomato sauce|soup|oil|french fries|cookies|fresh bread
4719,shrimp|spaghetti|soup|whole wheat rice|tomato juice
4720,chocolate|champagne|hot dogs
4721,burgers|spaghetti|mineral water|butter|salmon|nonfat milk|magazines|mayonnaise|green tea
4722,tomatoes|parmesan cheese|mineral water|eggs
4723,turkey|herb & pepper|mineral water|gluten free bar
4724,fresh tuna|red wine|mineral water|fromage blanc|eggs|cake|pet food|frozen smoothie|hot dogs|gluten free bar
4725,chocolate|almonds|whole wheat rice
4726,grated cheese|shrimp|mineral water|soup|milk|escalope|white wine
4727,grated cheese|energy bar
4728,shrimp|tomatoes|spaghetti|flax seed|salmon|cake|brownies
4729,whole wheat pasta|pasta
4730,flax seed|chocolate|frozen smoothie|escalope|cookies
4731,grated cheese|shrimp|frozen vegetables|tomatoes
4732,mineral water|eggs|protein bar|fresh bread|low fat yogurt
4733,ground beef|salmon
4734,chocolate|herb & pepper|ground beef|mineral water|soup|milk|french wine|chicken|pancakes|whole weat flour|clothes accessories|fresh bread
4735,ground beef|spaghetti|mineral water|milk|french wine|salmon|eggs
4736,frozen vegetables|spaghetti|mineral water|cooking oil
4737,ground beef|spaghetti|milk|chicken|eggs
4738,ground beef|mineral water|energy bar|bug spray
4739,chocolate|parmesan cheese|mineral water|eggs|champagne|white wine
4740,shrimp|frozen vegetables|ground beef|vegetables mix|nonfat milk|chocolate
4741,pepper|spaghetti|milk|olive oil|butter|chicken
4742,burgers|frozen vegetables|whole wheat pasta|spaghetti|mineral water|soup|bacon|eggs|light cream|cooking oil|chicken|body spray|pancakes
4743,milk|eggplant
4744,burgers|cake|french fries|hot dogs|low fat yogurt|green tea
4745,soda|white wine
4746,turkey|eggs
4747,mineral water|eggs|chocolate
4748,turkey|frozen vegetables|ground beef|meatballs|energy bar|whole wheat rice|frozen smoothie
4749,grated cheese|cookies|melons
4750,chocolate|whole wheat pasta|spaghetti|milk|salmon
4751,tomatoes|ground beef|spaghetti|energy bar
4752,burgers|almonds|eggs|chicken|light mayo
4753,mineral water|oil|toothpaste
4754,green tea|salad|fresh bread
4755,burgers|ground beef|salmon|vegetables mix|eggs|chocolate
4756,burgers|eggs|babies food
4757,turkey|eggs
4758,burgers|frozen vegetables|eggs|cake
4759,french fries|hot dogs
4760,eggs|eggplant|cookies|brownies|low fat yogurt
4761,chocolate|energy bar|almonds|cake|green tea
4762,turkey|champagne|salt
4763,dessert wine|tomatoes|parmesan cheese|spaghetti
4764,meatballs|mint green tea
4765,mineral water|soup|mushroom cream sauce|low fat yogurt|honey
4766,mineral water|chocolate|eggs|rice|light mayo
4767,mineral water|milk|vegetables mix|brownies|fresh bread|low fat yogurt
4768,burgers|herb & pepper|mineral water|eggs|cake|frozen smoothie
4769,grated cheese|low fat yogurt
4770,whole wheat pasta|spaghetti|milk|cider|eggs
4771,chocolate|yogurt cake
4772,chocolate|mineral water
4773,ground beef|butter|flax seed|honey|green tea
4774,chocolate|muffins
4775,ground beef|pepper|milk|olive oil|butter|bug spray|green tea|chocolate|escalope
4776,tomatoes|mineral water|pancakes|whole weat flour|french fries
4777,tomatoes|mineral water|eggs|ketchup|corn|pancakes
4778,eggs|low fat yogurt
4779,mineral water|chocolate|escalope
4780,soup|pet food|energy drink
4781,burgers|turkey|tomatoes|soup|milk|salmon|honey|green beans|whole weat flour|french fries|frozen smoothie|tomato juice
4782,turkey|burgers|frozen vegetables|spaghetti|olive oil|french wine|eggs|gums|pancakes|salt|green tea
4783,tomato sauce|spaghetti|tomato juice|fresh bread
4784,parmesan cheese|whole wheat pasta
4785,burgers|ground beef|spaghetti|mineral water|french fries|light mayo
4786,escalope|mushroom cream sauce
4787,milk|cider|cake|green tea
4788,cookies|mushroom cream sauce
4789,parmesan cheese|whole wheat pasta|french fries
4790,parmesan cheese|spaghetti|green grapes
4791,shrimp|gums
4792,mineral water|cookies
4793,eggs|whole wheat rice
4794,herb & pepper|frozen vegetables|ground beef|milk|whole wheat rice|eggplant|cookies|mushroom cream sauce|low fat yogurt
4795,burgers|mineral water|eggs|green tea|low fat yogurt
4796,burgers|eggs|french fries
4797,chicken|green tea|chocolate
4798,cottage cheese|brownies|low fat yogurt
4799,spaghetti|meatballs|milk
4800,cookies|low fat yogurt
4801,chocolate|french fries|escalope
4802,whole wheat pasta|milk|cereals|pancakes
4803,shrimp|carrots|ham|yogurt cake
4804,herb & pepper|mineral water
4805,milk|escalope|champagne|hot dogs|fresh bread
4806,vegetables mix|soda|frozen smoothie|hot dogs|cottage cheese|yogurt cake|tomato juice|fresh bread
4807,frozen vegetables|carrots|frozen smoothie
4808,shrimp|chocolate|almonds|pancakes
4809,french fries|pancakes
4810,herb & pepper|ground beef|milk|olive oil|salmon|chili
4811,shrimp|frozen vegetables|tomatoes|spaghetti|soda|green tea
4812,burgers|milk
4813,ground beef|mineral water
4814,turkey|spaghetti|chocolate|milk|black tea|eggs|low fat yogurt
4815,soup|avocado|french fries|escalope|body spray
4816,mineral water|barbecue sauce
4817,mineral water|eggs
4818,pepper|spaghetti|mineral water|milk|salmon|chocolate|frozen smoothie|escalope|hot dogs|sparkling water
4819,ground beef|pepper|mineral water|chocolate|oil|chili|escalope
4820,tomatoes|spaghetti|whole wheat rice|frozen smoothie|yogurt cake
4821,herb & pepper|tomatoes|spaghetti|mineral water|chutney|eggs|cake|french fries
4822,burgers|red wine|ground beef|pepper|ham|fresh bread|low fat yogurt
4823,muffins|eggs
4824,muffins|pancakes
4825,frozen vegetables|mineral water|chocolate|french fries
4826,frozen vegetables|eggs|eggplant|yogurt cake|fresh bread
4827,burgers|spaghetti|mineral water|olive oil|pancakes|cake|ham|mint green tea|chocolate|french fries
4828,frozen vegetables|french fries|mashed potato
4829,cottage cheese|low fat yogurt
4830,mineral water|eggs
4831,fresh tuna|grated cheese|french wine|pancakes|eggs|cake|chicken|hot dogs
4832,turkey|ham|shrimp|tomatoes|whole wheat rice|carrots|green tea|yogurt cake|low fat yogurt
4833,eggs|pet food
4834,red wine|salmon
4835,flax seed|green tea
4836,mineral water|carrots
4837,burgers|fresh tuna|tomatoes|fromage blanc
4838,honey|green tea|melons
4839,spaghetti|escalope
4840,burgers|tomatoes|whole wheat pasta|mineral water|chocolate|olive oil
4841,herb & pepper|frozen vegetables|ground beef|spaghetti|mineral water|soup|pancakes
4842,whole wheat pasta|butter|gums|cereals|body spray|green tea
4843,herb & pepper|ground beef|mineral water|milk|whole weat flour
4844,turkey|soup|milk|french wine|whole wheat rice|cookies
4845,frozen vegetables|mineral water|pancakes|whole wheat rice|french fries|cookies
4846,mineral water|mayonnaise
4847,shrimp|whole wheat rice|cake|champagne|pancakes|green tea
4848,avocado|butter|low fat yogurt|green tea
4849,mineral water|french fries|protein bar
4850,cake|yogurt cake|salad
4851,chutney|eggs|escalope
4852,spaghetti|mineral water|fromage blanc|french fries
4853,spaghetti|milk|strong cheese|chocolate
4854,pickles|eggs
4855,spaghetti|vegetables mix|eggs|chocolate|escalope|mushroom cream sauce
4856,whole wheat pasta|spaghetti|milk
4857,spaghetti|mineral water|chocolate|milk|olive oil|salmon|eggs|cooking oil|fresh bread
4858,chocolate|french fries|escalope
4859,burgers|milk|cooking oil|hot dogs
4860,mineral water|yogurt cake
4861,energy bar|energy drink
4862,ham|spaghetti|milk|muffins|frozen smoothie|hot dogs|low fat yogurt
4863,hot dogs|yogurt cake
4864,pickles|herb & pepper|vegetables mix|eggs|french fries
4865,escalope|pasta
4866,shrimp|frozen vegetables|cake|melons
4867,muffins|french fries|champagne|shallot
4868,frozen vegetables|ground beef|milk|chicken|fromage blanc|whole wheat rice|ketchup|hot dogs|brownies|light mayo
4869,burgers|whole wheat rice
4870,tomato sauce|olive oil|gums|strawberries|low fat yogurt
4871,milk|escalope|champagne
4872,red wine|ground beef|tomato sauce|spaghetti|chocolate|escalope|low fat yogurt
4873,tomatoes|eggs
4874,mineral water|whole wheat rice|frozen smoothie
4875,burgers|eggs
4876,herb & pepper|mineral water|milk|black tea
